place_name,category,cost_category,suitable_for,duration_hours,timing,destination_city
Mukkombu Dam Park,Nature Lover / Family Planner,Budget,Family,2,08:00-18:00,Tiruchirappalli
Lower Anaicut,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Tiruchirappalli
Ariyamangalam Forest Reserve,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,07:00-17:00,Tiruchirappalli
Bishop Heber College Campus,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,2,09:00-17:00,Tiruchirappalli
Kajamalai Temple Viewpoint,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-19:00,Tiruchirappalli
Trichy Junction Railway Heritage,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,1,06:00-22:00,Tiruchirappalli
Srirangam Art Gallery,Culture Seeker / Family Planner,Budget,Couple / Family,2,10:00-18:00,Tiruchirappalli
Pattabiraman Temple Srirangam,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Tiruchirappalli
Pasupatheswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Karur
Kalyana Venkataramana Swamy Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,06:00-20:00,Karur
Arulmigu Kalyana Pasupatheswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Karur
Sadasiva Brahmendra Samadhi Nerur,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,06:00-20:00,Karur
Kashi Vishwanatha Temple Nerur,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Mariamman Temple Karur,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Vennamalai Murugan Temple,Spiritual Traveler / Adventure Seeker,Budget,Family,3,06:00-20:00,Karur
Thirumukkoodalur Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Karur
Pugazhimalai Murugan Temple,Spiritual Traveler / Adventure Seeker,Budget,Family,3,06:00-20:00,Karur
Amrithagateswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,06:00-20:00,Karur
Mayanur Dam & Barrage,Nature Lover / Family Planner,Budget,Family,3,06:00-18:00,Karur
Ponnaniyaru Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,3,06:00-18:00,Karur
Aathupalayam Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-18:00,Karur
Kovilur Dam,Nature Lover / Family Planner,Budget,Family,2,06:00-18:00,Karur
Amaravathi River Check Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Karur
Pugalur Dam,Nature Lover / Romantic Couple,Budget,Couple,2,06:00-18:00,Karur
Amaravathi Children's Park,Family Planner / Nature Lover,Budget,Family,2,09:00-19:00,Karur
Rajaji Park Karur,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Karur
Mayanur Check Dam Park,Nature Lover / Family Planner,Budget,Family,2,08:00-18:00,Karur
Children's Park Karur,Family Planner / Nature Lover,Budget,Family,1,09:00-19:00,Karur
Karur Government Museum,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Karur
Karur Fort Ruins,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-18:00,Karur
Amaravathi River Bank,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-19:00,Karur
Kaveri River View Point,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-19:00,Karur
Nerur River Bank,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Karur
Amaravathi River Bed Archaeological Site,Culture Seeker / Nature Lover,Budget,Couple / Family,2,08:00-17:00,Karur
Karur Home Textile Market,Shopper / Urban Explorer / Culture Seeker,Budget,Family,3,09:00-21:00,Karur
Karur Main Bazaar,Shopper / Urban Explorer / Foodie,Budget,Family,2,09:00-21:00,Karur
Textile Showrooms Karur,Shopper / Urban Explorer,Budget,Family,2,10:00-20:00,Karur
Handloom Weaving Centers,Culture Seeker / Shopper / Urban Explorer,Budget,Couple / Family,2,09:00-18:00,Karur
Vasantha Bhavan Karur,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Karur
Hotel Radhika,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Karur
Saravana Bhavan Karur,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Karur
A2B Adyar Ananda Bhavan,Foodie / Budget Backpacker,Budget,Family,1,07:00-23:00,Karur
Ponnusamy Restaurant,Foodie / Culture Seeker,Mid-range,Family,1,11:00-23:00,Karur
Sri Krishna Sweets,Foodie / Budget Backpacker,Budget,Just Me / Family,1,08:00-22:00,Karur
Karur Agricultural Farm Tour,Culture Seeker / Nature Lover,Budget,Family,3,09:00-16:00,Karur
Coconut Grove Visit,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-17:00,Karur
Karur-Trichy Railway Bridge View,Culture Seeker / Nature Lover,Budget,Couple / Family,1,06:00-19:00,Karur
Amaravathi Bridge,Culture Seeker / Urban Explorer,Budget,Couple / Family,1,06:00-19:00,Karur
Kaveri Bridge Karur,Nature Lover / Urban Explorer,Budget,Couple / Family,1,06:00-19:00,Karur
Karur Agraharam Heritage Walk,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,2,08:00-11:00,Karur
Ancient Sangam Era Sites,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Karur
Kodumudi Temples,Spiritual Traveler / Culture Seeker,Budget,Family,3,06:00-20:00,Karur
Velayuthampalayam Village Tour,Culture Seeker / Nature Lover,Budget,Couple / Family,3,09:00-17:00,Karur
Evening Walk at Amaravathi Banks,Relaxation Lover / Nature Lover,Budget,Couple / Family,1,17:00-19:00,Karur
Bird Watching at Mayanur,Nature Lover / Adventure Seeker,Budget,Couple / Family,2,06:00-09:00,Karur
Textile Factory Tour,Culture Seeker / Urban Explorer,Budget,Couple / Family,2,10:00-17:00,Karur
Karur Bus Stand Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,08:00-21:00,Karur
Rural Crafts Center Karur,Culture Seeker / Shopper / Urban Explorer,Budget,Family,2,10:00-18:00,Karur
Sri Abayapradhana Ranganathar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Sri Karuvur Mariamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Sri Shirdi Sai Baba Temple Karur,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,05:00-21:00,Karur
Sri Maha Kaliyamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Sri Vangalamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Karur
Sri Vasavi Kannika Parameeswari Amman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Agneeshwarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Thirukkampuliyur Sellandiamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Mutharaiyar Kottai Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Arulmigu Lakshmi Narayana Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Mayanur Barrage Picnic Spot,Nature Lover / Family Planner,Budget,Family,3,06:00-18:00,Karur
Kaveri River Mayanur,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Karur
Thanthoni River View,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-18:00,Karur
Noyyal River Banks,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Karur
Kulithalai Dam,Nature Lover / Family Planner,Budget,Family,2,08:00-18:00,Karur
Kallanai Dam Karur,Culture Seeker / Nature Lover,Budget,Couple / Family,3,06:00-18:00,Karur
Thadagam Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-18:00,Karur
Paramathi Hills,Adventure Seeker / Nature Lover,Budget,Couple / Family,4,06:00-18:00,Karur
Pachamalai Hills Trek,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,6,06:00-18:00,Karur
Aravakurichi Forest Area,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,07:00-17:00,Karur
Karur Rock Climbing Spots,Adventure Seeker / Nature Lover,Mid-range,Couple,3,07:00-17:00,Karur
Kaveri River Rafting Karur,Adventure Seeker / Nature Lover,Premium,Couple,3,08:00-16:00,Karur
Amaravathi Dam Camping,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,12,06:00-18:00,Karur
Karur Heritage Temple Circuit,Culture Seeker / Spiritual Traveler,Budget,Family,5,06:00-20:00,Karur
Kovai Kutralam Falls Karur,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Karur
Karur Eco Park,Nature Lover / Family Planner,Budget,Family,2,09:00-19:00,Karur
Poondi Park,Nature Lover / Relaxation Lover,Budget,Family,1,06:00-20:00,Karur
Karur Corporation Park,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Karur
Kulithalai Town Park,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Karur
Pugalur Town Heritage,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Karur
Nerur Town Walking Tour,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,2,08:00-17:00,Karur
Karur Clock Tower,Culture Seeker / Urban Explorer,Budget,Just Me / Couple,1,Open 24 hours,Karur
Amaravathi River Ghat,Nature Lover / Spiritual Traveler,Budget,Couple / Family,2,06:00-19:00,Karur
Karur Silk Weaving Center,Culture Seeker / Shopper,Budget,Couple / Family,2,09:00-18:00,Karur
Bed Sheet Manufacturing Units,Culture Seeker / Shopper,Budget,Couple / Family,2,10:00-17:00,Karur
Karur Export Market,Shopper / Urban Explorer,Budget,Family,2,10:00-20:00,Karur
Jayankondam Market,Shopper / Urban Explorer,Budget,Family,2,09:00-20:00,Karur
Kulithalai Market Street,Shopper / Urban Explorer / Foodie,Budget,Family,2,09:00-21:00,Karur
Hotel Annalakshmi,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Karur
Grand Sweets Karur,Foodie / Budget Backpacker,Budget,Family,1,08:00-22:00,Karur
Sree Annapoorna Karur,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Karur
Junior Kuppanna Karur,Foodie / Culture Seeker,Mid-range,Family,1,11:00-23:00,Karur
Cafe Coffee Day Karur,Foodie / Romantic Couple,Mid-range,Couple,1,09:00-22:00,Karur
Karur Railway Heritage Station,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,1,06:00-22:00,Karur
Mayanur Bird Watching,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,06:00-10:00,Karur
Amaravathi Sunset Point,Nature Lover / Romantic Couple,Budget,Couple,1,17:00-19:00,Karur
Kodumudi Chola Heritage Sites,Culture Seeker / Budget Backpacker,Budget,Couple / Family,3,09:00-17:00,Karur
Rural Village Pottery Making,Culture Seeker / Shopper,Budget,Couple / Family,2,09:00-17:00,Karur
Karur Nature Photography Tour,Nature Lover / Culture Seeker,Budget,Just Me / Couple,4,06:00-18:00,Karur
Manmangalam Temple Complex,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Karur
Promenade Beach (Rock Beach),Nature Lover / Relaxation Lover,Budget,Couple / Family,2,Open 24 hours,Pondicherry
Paradise Beach (Plage Paradiso),Nature Lover / Adventure Seeker,Mid-range,Couple / Family,4,09:00-17:00,Pondicherry
Auroville Beach,Nature Lover / Relaxation Lover,Budget,Couple,2,06:00-19:00,Pondicherry
Serenity Beach,Adventure Seeker / Nature Lover,Budget,Couple / Family,3,06:00-19:00,Pondicherry
Quiet Beach (Repos Beach),Nature Lover / Romantic Couple,Budget,Couple,2,06:00-19:00,Pondicherry
Sri Aurobindo Ashram,Spiritual Traveler / Relaxation Lover,Budget,Couple / Family,2,"08:00-12:00, 14:00-18:00",Pondicherry
Auroville & Matrimandir,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,4,09:00-17:00,Pondicherry
Manakula Vinayagar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,"05:45-12:30, 16:00-21:00",Pondicherry
Sri Varadaraja Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Pondicherry
Vedapureeswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Basilica of the Sacred Heart of Jesus,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,05:00-19:30,Pondicherry
Immaculate Conception Cathedral,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,"07:00-12:00, 15:00-20:00",Pondicherry
Notre Dame des Anges Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-18:00,Pondicherry
Church of Our Lady of Angels,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-18:00,Pondicherry
French Quarter (White Town),Culture Seeker / Romantic Couple,Budget,Couple,3,Open 24 hours,Pondicherry
French War Memorial,Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,Open 24 hours,Pondicherry
Aayi Mandapam,Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,Open 24 hours,Pondicherry
Old Lighthouse,Culture Seeker / Adventure Seeker,Budget,Couple / Family,1,15:00-17:00,Pondicherry
Pondicherry Museum,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Pondicherry
Jawahar Toy Museum,Culture Seeker / Family Planner,Budget,Family,2,10:00-17:00,Pondicherry
Cluny Embroidery Centre,Culture Seeker / Shopper,Budget,Couple / Family,2,"09:00-12:00, 15:00-18:00",Pondicherry
Botanical Garden,Nature Lover / Family Planner,Budget,Family,2,10:00-17:00,Pondicherry
Bharathi Park (Government Park),Nature Lover / Relaxation Lover,Budget,Family,1,06:00-20:00,Pondicherry
Ousteri Lake & National Park,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,06:00-18:00,Pondicherry
Chunnambar Backwater,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,3,09:00-18:00,Pondicherry
Arikamedu Archaeological Site,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Pondicherry
Dupleix Park,Nature Lover / Relaxation Lover,Budget,Family,1,06:00-20:00,Pondicherry
Café des Arts,Foodie / Romantic Couple,Mid-range,Couple,2,08:00-22:00,Pondicherry
Baker Street,Foodie / Budget Backpacker,Budget,Just Me / Couple,1,08:00-22:00,Pondicherry
Le Café,Foodie / Romantic Couple,Mid-range,Couple,2,08:00-23:00,Pondicherry
Villa Shanti,Foodie / Romantic Couple,Premium,Couple,2,"12:00-15:00, 19:00-23:00",Pondicherry
Surguru Restaurant,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Pondicherry
Bread & Baguette,Foodie / Budget Backpacker,Budget,Just Me / Couple,1,08:00-21:00,Pondicherry
Kasha Ki Aasha,Foodie / Romantic Couple,Mid-range,Couple,2,10:00-22:00,Pondicherry
Goubert Market (Grand Bazaar),Shopper / Urban Explorer / Foodie,Budget,Family,2,06:00-20:00,Pondicherry
Mission Street Shopping,Shopper / Urban Explorer,Budget,Couple / Family,2,10:00-20:00,Pondicherry
Nehru Street Market,Shopper / Urban Explorer,Budget,Family,2,09:00-21:00,Pondicherry
Scuba Diving at Temple Reef,Adventure Seeker / Nature Lover,Premium,Couple,4,08:00-16:00,Pondicherry
Surfing at Serenity Beach,Adventure Seeker / Nature Lover,Mid-range,Just Me / Couple,3,07:00-18:00,Pondicherry
Kayaking at Chunnambar,Adventure Seeker / Family Planner,Mid-range,Couple / Family,2,09:00-17:00,Pondicherry
Cycling Tour of French Quarter,Adventure Seeker / Culture Seeker,Budget,Just Me / Couple,3,07:00-11:00,Pondicherry
Auroville Bakery & Cafeteria,Foodie / Culture Seeker,Budget,Couple / Family,2,08:00-20:00,Pondicherry
French Institute (Alliance Française),Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,2,09:00-18:00,Pondicherry
Bharati Museum & Gallery,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Pondicherry
Gandhi Statue & Memorial,Culture Seeker / Budget Backpacker,Budget,Family,1,Open 24 hours,Pondicherry
Paradise Island (Chunnambar),Nature Lover / Adventure Seeker,Mid-range,Couple / Family,3,09:00-17:00,Pondicherry
House of Hidesign,Shopper / Urban Explorer,Mid-range,Couple / Family,1,10:00-20:00,Pondicherry
Seagulls Restaurant & Bar,Foodie / Romantic Couple,Mid-range,Couple,2,12:00-23:00,Pondicherry
Pondy Marina,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-19:00,Pondicherry
Pondicherry Heritage Walk,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,3,08:00-11:00,Pondicherry
Karaikal Beach,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-19:00,Pondicherry
Veerampattinam Beach,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Pondicherry
Mahe Beach,Nature Lover / Romantic Couple,Budget,Couple,2,06:00-19:00,Pondicherry
Yanam Beach,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Pondicherry
Sri Gokilambal Thirukameswar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Kamakshi Amman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Navagraha Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Sivananda Swami Temple,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,06:00-20:00,Pondicherry
Irumbai Shiva Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Panchavati Anjaneya Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Pondicherry
St. Anthony's Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-19:00,Pondicherry
Holy Rosary Church,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-19:00,Pondicherry
St. James Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-19:00,Pondicherry
Kareikalamman Temple Karaikal,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Saneeswaran Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Auroville Visitors Center,Culture Seeker / Family Planner,Budget,Couple / Family,2,09:00-17:30,Pondicherry
Savitri Bhavan Auroville,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,09:00-17:00,Pondicherry
Sadhana Forest,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Pondicherry
Quiet Healing Center Auroville,Relaxation Lover / Spiritual Traveler,Mid-range,Couple,2,10:00-18:00,Pondicherry
Unity Pavilion Auroville,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,2,09:00-17:00,Pondicherry
Arulmigu Kailasanathar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Villianur Thirukameshwara Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Sri Lakshmi Narasimha Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Varadaraja Perumal Temple Villianur,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Pondicherry
Pondicherry Port,Culture Seeker / Nature Lover,Budget,Couple / Family,1,06:00-18:00,Pondicherry
Seagull Bridge Pondicherry,Nature Lover / Romantic Couple,Budget,Couple,1,Open 24 hours,Pondicherry
Rock Beach Sunrise Point,Nature Lover / Romantic Couple,Budget,Couple,1,05:30-07:00,Pondicherry
Pondicherry Art Gallery,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Pondicherry
Focus Art Gallery,Culture Seeker / Shopper,Budget,Couple / Family,2,10:00-18:00,Pondicherry
Kalki Koechlin Gallery,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,2,10:00-18:00,Pondicherry
Romain Rolland Library,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,2,09:00-18:00,Pondicherry
Aranya Naturals & Textiles Auroville,Shopper / Urban Explorer / Culture Seeker,Mid-range,Couple / Family,2,09:00-18:00,Pondicherry
Auroville Boutiques,Shopper / Urban Explorer,Mid-range,Couple / Family,2,09:00-18:00,Pondicherry
Casablanca,Shopper / Urban Explorer,Mid-range,Couple / Family,2,10:00-20:00,Pondicherry
Kalki Store,Shopper / Urban Explorer,Budget,Couple / Family,1,10:00-20:00,Pondicherry
Seagulls Boutique,Shopper / Urban Explorer,Mid-range,Couple / Family,1,10:00-20:00,Pondicherry
Coromandel Shopping Street,Shopper / Urban Explorer,Budget,Family,2,10:00-20:00,Pondicherry
La Villa Cafe,Foodie / Romantic Couple,Mid-range,Couple,2,08:00-22:00,Pondicherry
Rendezvous Restaurant,Foodie / Romantic Couple,Mid-range,Couple / Family,2,12:00-23:00,Pondicherry
Satsanga,Foodie / Budget Backpacker,Budget,Just Me / Couple,1,08:00-22:00,Pondicherry
Tanto Pizzeria Pondicherry,Foodie / Family Planner,Mid-range,Family,2,11:00-22:00,Pondicherry
Solar Kitchen Auroville,Foodie / Culture Seeker,Budget,Family,1,12:00-14:00,Pondicherry
Naturellement Garden Cafe,Foodie / Relaxation Lover,Mid-range,Couple / Family,2,09:00-21:00,Pondicherry
Well Cafe Pondy,Foodie / Budget Backpacker,Budget,Just Me / Couple,1,09:00-21:00,Pondicherry
Pondy Ocean Park,Adventure Seeker / Family Planner,Mid-range,Family,4,09:00-18:00,Pondicherry
